Src,Dst,Source
IFNL2,IFNAR1,cellcall
IFNL2,IL10RA,cellcall
IFNL3,IFNGR1,cellcall
IFNL1,IFNAR2,cellcall
IFNL1,IFNGR1,cellcall
ANGPT1,EGFR,cellcall
ANGPT2,KDR,cellcall
CXCL1,CCR3,cellcall
CXCL2,CCR9,cellcall
CXCL2,CCR4,cellcall
CXCL2,CCR5,cellcall
CXCL2,CCR7,cellcall
CXCL2,CXCR4,cellcall
CXCL3,CXCR6,cellcall
CXCL3,CCR3,cellcall
HGF,FGFR3,cellcall
HGF,FLT4,cellcall
HGF,KDR,cellcall
IFNA1,IFNLR1,cellcall
IFNA17,IFNGR1,cellcall
IFNA17,IL3RA,cellcall
IFNA21,IL10RB,cellcall
IFNB1,IFNGR1,cellcall
IFNG,IL23R,cellcall
IFNG,IFNAR1,cellcall
IFNG,IL6ST,cellcall
IGF1,EPHA2,cellcall
IGF1,ERBB2,cellcall
IGF1,ERBB4,cellcall
IGF1,FGFR1,cellcall
IGF1,FLT3,cellcall
IGF1,FLT4,cellcall
IGF2,ERBB2,cellcall
IGF2,FLT1,cellcall
IGF2,FLT4,cellcall
IL2,CSF2RB,cellcall
IL2,EPOR,cellcall
IL2,IL3RA,cellcall
IL2,IL6R,cellcall
IL2,IL9R,cellcall
IL2,IL10RA,cellcall
IL2,IL10RB,cellcall
IL4,EGFR,cellcall
IL4,IL3RA,cellcall
IL4,CRLF2,cellcall
IL5,IL23R,cellcall
IL5,IL4R,cellcall
IL5,IL6R,cellcall
IL6,IL10RA,cellcall
IL6,IL12RB2,cellcall
CXCL8,CCR3,cellcall
IL9,IL23R,cellcall
IL9,IL6R,cellcall
IL10,IFNGR1,cellcall
IL10,IFNGR2,cellcall
IL11,CNTFR,cellcall
IL11,MPL,cellcall
IL12A,IL6ST,cellcall
IL13,IL12RB1,cellcall
IL15,IFNAR1,cellcall
CXCL10,CCR1,cellcall
CXCL10,CCR4,cellcall
CXCL10,CCR7,cellcall
CXCL10,CCR8,cellcall
CXCL10,CCR10,cellcall
INS,FGFR1,cellcall
INS,FGFR3,cellcall
INS,NTRK2,cellcall
INS,PDGFRA,cellcall
INS,TEK,cellcall
AREG,IGF1R,cellcall
AREG,KDR,cellcall
AREG,MET,cellcall
LEP,CNTFR,cellcall
LEP,IL6ST,cellcall
LIF,IL27RA,cellcall
KITLG,FLT3,cellcall
KITLG,KDR,cellcall
CXCL9,CCR9,cellcall
CXCL9,CCR8,cellcall
NGF,FLT1,cellcall
NGF,TEK,cellcall
CLDN20,CLDN17,cellcall
CLDN20,CLDN18,cellcall
CLDN20,CLDN8,cellcall
CLDN20,CLDN1,cellcall
OSM,CNTFR,cellcall
OSM,IL20RB,cellcall
CLDN11,CLDN3,cellcall
CLDN11,CLDN23,cellcall
CLDN11,CLDN15,cellcall
CLDN11,CLDN1,cellcall
OXT,CHRM1,cellcall
IL22,IL4R,cellcall
IL22,IL12RB1,cellcall
CLDN18,CLDN16,cellcall
CLDN18,CLDN7,cellcall
CLDN18,CLDN14,cellcall
CLDN18,CLDN17,cellcall
CLDN18,CLDN20,cellcall
PDGFA,FLT3,cellcall
PDGFB,FLT1,cellcall
PDGFB,FLT4,cellcall
PDGFB,TEK,cellcall
IL23A,IL10RA,cellcall
GHRL,SSTR1,cellcall
PF4,CCR5,cellcall
PF4,CCR8,cellcall
PF4,CX3CR1,cellcall
PF4,CXCR2,cellcall
PGF,ERBB2,cellcall
PGF,MET,cellcall
POMC,DRD1,cellcall
POMC,DRD5,cellcall
POMC,GIPR,cellcall
PPBP,CXCR6,cellcall
PPBP,CCR5,cellcall
PPBP,CCR8,cellcall
PPBP,CX3CR1,cellcall
PDGFC,CSF1R,cellcall
PDGFC,MET,cellcall
PRL,EGFR,cellcall
CXCL16,CCR5,cellcall
CXCL16,CXCR5,cellcall
IL21,IL2RA,cellcall
IL21,IL2RB,cellcall
IL21,IL6R,cellcall
BDNF,ERBB3,cellcall
BDNF,INSR,cellcall
BDNF,NTRK1,cellcall
BDNF,PDGFRB,cellcall
CCL1,CCR5,cellcall
CCL2,CCR9,cellcall
CCL2,CXCR3,cellcall
CCL3,CCR9,cellcall
CCL4,CCR4,cellcall
CCL4,CXCR2,cellcall
CCL7,XCR1,cellcall
CCL8,CXCR6,cellcall
CCL8,CCR8,cellcall
CCL8,CXCR3,cellcall
CCL11,CCR7,cellcall
CCL11,CX3CR1,cellcall
CCL11,CXCR2,cellcall
CCL13,CCR4,cellcall
CCL15,CCR9,cellcall
CCL15,CCR7,cellcall
CCL15,XCR1,cellcall
CCL15,CXCR3,cellcall
CCL15,CCR2,cellcall
CCL15,CXCR4,cellcall
CCL16,XCR1,cellcall
CCL17,CXCR4,cellcall
CCL18,CCR9,cellcall
CCL18,CCR5,cellcall
CCL18,CCR7,cellcall
CCL18,CCR10,cellcall
CCL18,XCR1,cellcall
CCL18,CXCR3,cellcall
CCL18,CXCR2,cellcall
CCL18,CXCR4,cellcall
CCL19,CCR5,cellcall
CCL19,XCR1,cellcall
CCL20,XCR1,cellcall
CCL21,CXCR6,cellcall
CCL21,CXCR5,cellcall
CCL21,CXCR4,cellcall
CCL22,XCR1,cellcall
CCL22,CCR2,cellcall
CCL25,CCR5,cellcall
CCL25,CCR8,cellcall
CXCL6,CCR10,cellcall
CXCL11,CCR1,cellcall
CXCL11,CCR5,cellcall
CXCL11,XCR1,cellcall
CXCL11,CXCR2,cellcall
CXCL11,CXCR5,cellcall
CXCL5,CCR10,cellcall
CX3CL1,CXCR5,cellcall
CXCL12,CCR8,cellcall
SFRP2,FZD1,cellcall
SST,ADORA1,cellcall
SST,HTR1F,cellcall
SST,HCAR2,cellcall
SST,HCAR3,cellcall
XCL2,CCR7,cellcall
ADAM17,NOTCH4,cellcall
TGFA,KDR,cellcall
TGFA,MET,cellcall
VEGFA,ERBB2,cellcall
VEGFA,ERBB3,cellcall
VEGFA,FGFR4,cellcall
VEGFA,TEK,cellcall
VEGFB,FGFR1,cellcall
VEGFB,FLT3,cellcall
VEGFC,EPHA2,cellcall
VEGFC,FGFR3,cellcall
VEGFC,MET,cellcall
VEGFC,TEK,cellcall
VIP,HTR4,cellcall
VIP,LHCGR,cellcall
WNT2,FZD6,cellcall
WNT3,FZD3,cellcall
WNT3,FZD9,cellcall
WNT6,FZD10,cellcall
WNT6,FZD3,cellcall
WNT6,FZD1,cellcall
WNT7B,FZD6,cellcall
WNT8B,FZD6,cellcall
WNT8B,FZD7,cellcall
WNT10B,FZD10,cellcall
WNT10B,FZD3,cellcall
WNT10B,FZD4,cellcall
TSLP,IL2RB,cellcall
TSLP,IL5RA,cellcall
FGF18,CSF1R,cellcall
FGF18,TEK,cellcall
FGF17,FLT1,cellcall
FGF17,FLT4,cellcall
FGF17,KDR,cellcall
FGF17,PDGFRB,cellcall
FGF16,EGFR,cellcall
FGF16,PDGFRA,cellcall
CLDN8,CLDN20,cellcall
CLDN8,CLDN6,cellcall
CLDN6,CLDN14,cellcall
CLDN6,CLDN8,cellcall
CLDN6,CLDN2,cellcall
CLDN2,CLDN4,cellcall
CLDN2,CLDN23,cellcall
CLDN2,CLDN6,cellcall
CLDN2,CLDN1,cellcall
CLDN1,CLDN20,cellcall
CLDN1,CLDN11,cellcall
CXCL14,CCR3,cellcall
CXCL14,CCR2,cellcall
FGF19,IGF1R,cellcall
FGF19,INSR,cellcall
GDF15,TGFBR2,CellChat
INHABA,ACVR2A,CellChat
INHABB,ACVR2B,CellChat
WNT5A,MCAM,CellChat
NRG1,ERBB3,CellChat
NRG2,ERBB3,CellChat
IGF2,IGF2R,CellChat
IGFL3,IGFLR1,CellChat
APLN,APLNR,CellChat
CCL19,ACKR4,CellChat
CCL21,ACKR4,CellChat
CCL25,ACKR4,CellChat
CCL1,ACKR4,CellChat
CCL13,ACKR4,CellChat
CCL8,ACKR4,CellChat
CCL1,ACKR1,CellChat
CCL2,ACKR1,CellChat
CCL5,ACKR1,CellChat
CCL8,ACKR1,CellChat
CCL13,ACKR1,CellChat
CCL14,ACKR1,CellChat
CCL16,ACKR1,CellChat
CCL18,ACKR1,CellChat
CXCL1,ACKR1,CellChat
CXCL2,ACKR1,CellChat
CXCL3,ACKR1,CellChat
CXCL5,ACKR1,CellChat
CXCL6,ACKR1,CellChat
CXCL8,ACKR1,CellChat
CXCL9,ACKR1,CellChat
CXCL10,ACKR1,CellChat
CXCL11,ACKR1,CellChat
CXCL13,ACKR1,CellChat
CCL2,ACKR2,CellChat
CCL3,ACKR2,CellChat
CCL3L1,ACKR2,CellChat
CCL4,ACKR2,CellChat
CCL5,ACKR2,CellChat
CCL7,ACKR2,CellChat
CCL8,ACKR2,CellChat
CCL7,ACKR1,CellChat
CCL11,ACKR1,CellChat
CCL11,ACKR2,CellChat
CCL13,ACKR2,CellChat
CCL22,ACKR2,CellChat
CCL24,ACKR2,CellChat
CCL26,ACKR2,CellChat
CCL17,ACKR1,CellChat
CCL14,ACKR2,CellChat
CCL17,ACKR2,CellChat
CXCL11,ACKR3,CellChat
CXCL12,ACKR3,CellChat
MIF,ACKR3,CellChat
IL1A,IL1R2,CellChat
IL1B,IL1R2,CellChat
IL17B,IL17RB,CellChat
IL34,CSF1R,CellChat
IL16,CD4,CellChat
LTA,TNFRSF1A,CellChat
LTa1b2,LTBR,CellChat
TNFSF15,TNFRSF25,CellChat
EDA,EDA2R,CellChat
KLK3,NGFR,CellChat
TNFSF11,TNFRSF11B,CellChat
TNFSF12,TNFRSF12A,CellChat
CD70,CD27,CellChat
TNFSF8,TNFRSF8,CellChat
TNFSF9,TNFRSF9,CellChat
TNFSF4,TNFRSF4,CellChat
TNFSF18,TNFRSF18,CellChat
TNFSF13,TNFRSF17,CellChat
TNFSF13,TNFRSF13B,CellChat
TNFSF13B,TNFRSF17,CellChat
TNFSF13B,TNFRSF13B,CellChat
SPP1,CD44,CellChat
RETN,TLR4,CellChat
RETN,CAP1,CellChat
NAMPT,INSR,CellChat
ANGPTL2,TLR4,CellChat
ANGPTL2,LILRB3,CellChat
ANGPTL1,LILRB3,CellChat
ANGPTL7,LILRB3,CellChat
ANGPTL4,CDH5,CellChat
ANGPTL4,CDH11,CellChat
ANGPTL4,SDC1,CellChat
ANGPTL4,SDC2,CellChat
ANGPTL4,SDC3,CellChat
ANGPTL4,SDC4,CellChat
MDK,SDC1,CellChat
MDK,SDC2,CellChat
MDK,SDC4,CellChat
MDK,PTPRZ1,CellChat
MDK,LRP1,CellChat
MDK,NCL,CellChat
MDK,ALK,CellChat
PTN,PTPRZ1,CellChat
PTN,SDC1,CellChat
PTN,SDC2,CellChat
PTN,SDC3,CellChat
PTN,SDC4,CellChat
PTN,NCL,CellChat
PTN,ALK,CellChat
GRP,GRPR,CellChat
NMB,NMBR,CellChat
C3,C3AR1,CellChat
C3,CR2,CellChat
C4A,C3AR1,CellChat
C4A,CR2,CellChat
C5,C5AR1,CellChat
CCK,CCKAR,CellChat
CCK,CCKBR,CellChat
EDN2,EDNRB,CellChat
EDN3,EDNRB,CellChat
GAL,GALR1,CellChat
GAL,GALR2,CellChat
GAL,GALR3,CellChat
GALP,GALR1,CellChat
GALP,GALR2,CellChat
KISS1,KISS1R,CellChat
POMC,MC1R,CellChat
POMC,MC3R,CellChat
POMC,MC4R,CellChat
POMC,MC5R,CellChat
NMU,NMUR1,CellChat
NMU,NMUR2,CellChat
NMS,NMUR1,CellChat
NMS,NMUR2,CellChat
NPFF,NPFFR1,CellChat
NPFF,NPFFR2,CellChat
NPY,NPY2R,CellChat
NPY,NPY4R,CellChat
NPY,NPY5R,CellChat
NPY,NPY6R,CellChat
NPY,GPR83,CellChat
PPY,NPY1R,CellChat
PPY,NPY2R,CellChat
PPY,NPY4R,CellChat
PPY,NPY5R,CellChat
PPY,NPY6R,CellChat
PPY,GPR83,CellChat
PYY,NPY1R,CellChat
PYY,NPY2R,CellChat
PYY,NPY4R,CellChat
PYY,NPY5R,CellChat
PYY,NPY6R,CellChat
PYY,GPR83,CellChat
NPB,NPBWR1,CellChat
NPW,NPBWR1,CellChat
NTS,NTSR1,CellChat
NTS,NTSR2,CellChat
PDYN,OPRD1,CellChat
PDYN,OPRK1,CellChat
PDYN,OPRL1,CellChat
PDYN,OPRM1,CellChat
PENK,OPRD1,CellChat
PENK,OPRK1,CellChat
PENK,OPRL1,CellChat
PENK,OPRM1,CellChat
POMC,OPRD1,CellChat
POMC,OPRK1,CellChat
POMC,OPRL1,CellChat
POMC,OPRM1,CellChat
HCRT,HCRTR1,CellChat
HCRT,HCRTR2,CellChat
SST,SSTR4,CellChat
CORT,SSTR1,CellChat
CORT,SSTR2,CellChat
CORT,SSTR3,CellChat
CORT,SSTR4,CellChat
CORT,SSTR5,CellChat
TAC1,TACR1,CellChat
TAC4,TACR1,CellChat
TAC1,TACR2,CellChat
TAC3,TACR3,CellChat
UTS2,UTS2R,CellChat
AVP,AVPR1A,CellChat
AVP,AVPR1B,CellChat
PRLH,PRLHR,CellChat
PRSS3,F2R,CellChat
CTSG,F2R,CellChat
F2,F2R,CellChat
PLG,F2R,CellChat
GZMA,F2R,CellChat
PRSS2,F2R,CellChat
PRSS1,F2R,CellChat
PRSS3,F2RL1,CellChat
CTSG,F2RL1,CellChat
F2,F2RL1,CellChat
PLG,F2RL1,CellChat
GZMA,F2RL1,CellChat
PRSS2,F2RL1,CellChat
PRSS1,F2RL1,CellChat
PRSS3,F2RL2,CellChat
CTSG,F2RL2,CellChat
F2,F2RL2,CellChat
PLG,F2RL2,CellChat
GZMA,F2RL2,CellChat
PRSS2,F2RL2,CellChat
PRSS1,F2RL2,CellChat
PRSS3,F2RL3,CellChat
CTSG,F2RL3,CellChat
F2,F2RL3,CellChat
GZMA,F2RL3,CellChat
PLG,F2RL3,CellChat
PRSS2,F2RL3,CellChat
PRSS1,F2RL3,CellChat
PRSS3,PARD3,CellChat
CTSG,PARD3,CellChat
F2,PARD3,CellChat
GZMA,PARD3,CellChat
PLG,PARD3,CellChat
PRSS2,PARD3,CellChat
PRSS1,PARD3,CellChat
PMCH,MCHR1,CellChat
PROK1,PROKR2,CellChat
PROK1,PROKR1,CellChat
PROK2,PROKR1,CellChat
PROK2,PROKR2,CellChat
VIP,VIPR1,CellChat
LHB,LHCGR,CellChat
KLK3,NTRK1,CellChat
SEMA3C,PLXND1,CellChat
SEMA3E,PLXND1,CellChat
ADM,CALCR,CellChat
ADM,CALCRL,CellChat
AGT,MAS1,CellChat
ANXA1,FPR2,CellChat
ANXA1,FPR1,CellChat
APELA,APLNR,CellChat
CALCA,CALCR,CellChat
CALCA,CALCRL,CellChat
CALCB,CALCR,CellChat
CALCB,CALCRL,CellChat
ENHO,GPR19,CellChat
GAS6,MERTK,CellChat
GAS6,TYRO3,CellChat
GCG,GLP2R,CellChat
GHRH,VIPR1,CellChat
GHRH,VIPR2,CellChat
GHRH,GHSR,CellChat
GRN,SORT1,CellChat
GUCA2A,GUCY2C,CellChat
GUCA2B,GUCY2C,CellChat
IAPP,CALCR,CellChat
IAPP,CALCRL,CellChat
INSL3,RXFP2,CellChat
INSL3,RXFP1,CellChat
INSL3,RXFP4,CellChat
INSL3,RXFP3,CellChat
INSL5,RXFP4,CellChat
INSL5,RXFP3,CellChat
INSL5,RXFP2,CellChat
INSL5,RXFP1,CellChat
LGALS9,PTPRC,CellChat
NPS,NPSR1,CellChat
NPVF,NPFFR1,CellChat
NPVF,NPFFR2,CellChat
OSTN,NPR3,CellChat
PMCH,MERTK,CellChat
PROS1,AXL,CellChat
PROS1,TYRO3,CellChat
PSAP,GPR37L1,CellChat
PSAP,GPR37,CellChat
PTH,PTH2R,CellChat
PTH2,PTH1R,CellChat
PTH2,PTH2R,CellChat
QRFP,QRFPR,CellChat
RARRES2,GPR1,CellChat
RARRES2,CMKLR1,CellChat
RLN1,RXFP2,CellChat
RLN1,RXFP3,CellChat
RLN1,RXFP4,CellChat
RLN3,RXFP1,CellChat
RLN3,RXFP4,CellChat
RLN3,RXFP2,CellChat
SAA1,FPR2,CellChat
SCGB3A2,MARCO,CellChat
SCT,SCTR,CellChat
SLURP1,CHRNB1,CellChat
SLURP1,CHRNB2,CellChat
SLURP1,CHRNB3,CellChat
SLURP1,CHRNB4,CellChat
SLURP1,CHRNA1,CellChat
SLURP1,CHRNA2,CellChat
SLURP1,CHRNA3,CellChat
SLURP1,CHRNA4,CellChat
SLURP1,CHRNA5,CellChat
SLURP1,CHRNA6,CellChat
SLURP1,CHRNA9,CellChat
SLURP1,CHRNA10,CellChat
SLURP1,CHRND,CellChat
SLURP1,CHRNE,CellChat
SLURP1,CHRNG,CellChat
SLURP1,CHRNA7,CellChat
SLURP2,CHRNB1,CellChat
SLURP2,CHRNB2,CellChat
SLURP2,CHRNB3,CellChat
SLURP2,CHRNB4,CellChat
SLURP2,CHRNA1,CellChat
SLURP2,CHRNA2,CellChat
SLURP2,CHRNA3,CellChat
SLURP2,CHRNA4,CellChat
SLURP2,CHRNA5,CellChat
SLURP2,CHRNA6,CellChat
SLURP2,CHRNA7,CellChat
SLURP2,CHRNA9,CellChat
SLURP2,CHRNA10,CellChat
SLURP2,CHRND,CellChat
SLURP2,CHRNE,CellChat
SLURP2,CHRNG,CellChat
BTLA,TNFRSF14,CellChat
TRH,TRHR,CellChat
UCN,CRHR1,CellChat
UCN,CRHR2,CellChat
UCN2,CRHR1,CellChat
UCN2,CRHR2,CellChat
UCN3,CRHR1,CellChat
UCN3,CRHR2,CellChat
UTS2B,UTS2R,CellChat
UTS2B,SSTR5,CellChat
BAG6,NCR3,CellChat
LGALS9,HAVCR2,CellChat
LGALS9,CD44,CellChat
FN1,CD44,CellChat
COL1A1,CD44,CellChat
COL1A2,CD44,CellChat
COL2A1,CD44,CellChat
COL4A1,CD44,CellChat
COL4A2,CD44,CellChat
COL4A3,CD44,CellChat
COL4A4,CD44,CellChat
COL4A5,CD44,CellChat
COL4A6,CD44,CellChat
COL6A1,CD44,CellChat
COL6A2,CD44,CellChat
COL6A3,CD44,CellChat
COL6A5,CD44,CellChat
COL6A6,CD44,CellChat
COL9A1,CD44,CellChat
COL9A2,CD44,CellChat
COL9A3,CD44,CellChat
LAMA1,CD44,CellChat
LAMA2,CD44,CellChat
LAMA3,CD44,CellChat
LAMA4,CD44,CellChat
LAMA5,CD44,CellChat
LAMB1,CD44,CellChat
LAMB2,CD44,CellChat
LAMB3,CD44,CellChat
LAMC1,CD44,CellChat
LAMC2,CD44,CellChat
LAMC3,CD44,CellChat
COL1A1,SDC1,CellChat
COL1A2,SDC1,CellChat
COL2A1,SDC1,CellChat
COL4A1,SDC1,CellChat
COL4A2,SDC1,CellChat
COL4A3,SDC1,CellChat
COL4A4,SDC1,CellChat
COL4A5,SDC1,CellChat
COL4A6,SDC1,CellChat
COL6A1,SDC1,CellChat
COL6A2,SDC1,CellChat
COL6A3,SDC1,CellChat
COL6A5,SDC1,CellChat
COL6A6,SDC1,CellChat
COL9A1,SDC1,CellChat
COL9A2,SDC1,CellChat
COL9A3,SDC1,CellChat
FN1,SDC1,CellChat
TNC,SDC1,CellChat
TNR,SDC1,CellChat
TNN,SDC1,CellChat
TNXB,SDC1,CellChat
THBS1,SDC1,CellChat
THBS2,SDC1,CellChat
THBS3,SDC1,CellChat
THBS4,SDC1,CellChat
COMP,SDC1,CellChat
COL1A1,SDC4,CellChat
COL1A2,SDC4,CellChat
COL2A1,SDC4,CellChat
COL4A1,SDC4,CellChat
COL4A2,SDC4,CellChat
COL4A3,SDC4,CellChat
COL4A4,SDC4,CellChat
COL4A5,SDC4,CellChat
COL4A6,SDC4,CellChat
COL6A1,SDC4,CellChat
COL6A2,SDC4,CellChat
COL6A3,SDC4,CellChat
COL6A5,SDC4,CellChat
COL6A6,SDC4,CellChat
COL9A1,SDC4,CellChat
COL9A2,SDC4,CellChat
COL9A3,SDC4,CellChat
FN1,SDC4,CellChat
TNC,SDC4,CellChat
TNR,SDC4,CellChat
TNN,SDC4,CellChat
TNXB,SDC4,CellChat
THBS1,SDC4,CellChat
THBS2,SDC4,CellChat
THBS3,SDC4,CellChat
THBS4,SDC4,CellChat
COMP,SDC4,CellChat
LAMA1,SV2A,CellChat
LAMA2,SV2A,CellChat
LAMA3,SV2A,CellChat
LAMA4,SV2A,CellChat
LAMA5,SV2A,CellChat
LAMB1,SV2A,CellChat
LAMB2,SV2A,CellChat
LAMB3,SV2A,CellChat
LAMC1,SV2A,CellChat
LAMC2,SV2A,CellChat
LAMC3,SV2A,CellChat
LAMA1,SV2B,CellChat
LAMA2,SV2B,CellChat
LAMA3,SV2B,CellChat
LAMA4,SV2B,CellChat
LAMA5,SV2B,CellChat
LAMB1,SV2B,CellChat
LAMB2,SV2B,CellChat
LAMB3,SV2B,CellChat
LAMC1,SV2B,CellChat
LAMC2,SV2B,CellChat
LAMC3,SV2B,CellChat
LAMA1,SV2C,CellChat
LAMA2,SV2C,CellChat
LAMA3,SV2C,CellChat
LAMA4,SV2C,CellChat
LAMA5,SV2C,CellChat
LAMB1,SV2C,CellChat
LAMB2,SV2C,CellChat
LAMB3,SV2C,CellChat
LAMC1,SV2C,CellChat
LAMC2,SV2C,CellChat
LAMC3,SV2C,CellChat
THBS1,CD36,CellChat
THBS2,CD36,CellChat
THBS3,CD36,CellChat
THBS4,CD36,CellChat
COMP,CD36,CellChat
COL1A1,GP6,CellChat
COL1A2,GP6,CellChat
COL2A1,GP6,CellChat
COL4A1,GP6,CellChat
COL4A2,GP6,CellChat
COL4A3,GP6,CellChat
COL4A4,GP6,CellChat
COL4A5,GP6,CellChat
COL4A6,GP6,CellChat
COL6A1,GP6,CellChat
COL6A2,GP6,CellChat
COL6A3,GP6,CellChat
COL6A5,GP6,CellChat
COL6A6,GP6,CellChat
COL9A1,GP6,CellChat
COL9A2,GP6,CellChat
COL9A3,GP6,CellChat
THBS1,CD47,CellChat
THBS2,CD47,CellChat
THBS3,CD47,CellChat
THBS4,CD47,CellChat
COMP,CD47,CellChat
AGRN,DAG1,CellChat
HSPG2,DAG1,CellChat
LAMA1,DAG1,CellChat
LAMA2,DAG1,CellChat
LAMA3,DAG1,CellChat
LAMA4,DAG1,CellChat
LAMA5,DAG1,CellChat
LAMB1,DAG1,CellChat
LAMB2,DAG1,CellChat
LAMB3,DAG1,CellChat
LAMC1,DAG1,CellChat
LAMC2,DAG1,CellChat
LAMC3,DAG1,CellChat
ADGRE5,CD55,CellChat
ALCAM,CD6,CellChat
APP,CD74,CellChat
CADM1,CADM1,CellChat
CADM3,CADM3,CellChat
CD22,PTPRC,CellChat
CD226,NECTIN2,CellChat
CD226,PVR,CellChat
FCER2,CR2,CellChat
CD34,SELP,CellChat
ENTPD1,ADORA1,CellChat
ENTPD1,ADORA2A,CellChat
ENTPD1,ADORA2B,CellChat
ENTPD1,TMIGD3,CellChat
PTPRC,CD22,CellChat
PTPRC,MRC1,CellChat
CD46,JAG1,CellChat
CD6,ALCAM,CellChat
CD80,CD274,CellChat
CD80,CD28,CellChat
CD80,CTLA4,CellChat
CD86,CD28,CellChat
CD86,CTLA4,CellChat
CD96,NECTIN1,CellChat
CD96,PVR,CellChat
CD99,PILRA,CellChat
CD99,CD99,CellChat
CD99,CD99L2,CellChat
CDH15,CDH15,CellChat
CDH4,CDH4,CellChat
CDH2,CDH2,CellChat
CDH1,CDH1,CellChat
CDH1,KLRG1,CellChat
CDH5,CDH5,CellChat
CD1D,CEACAM5,CellChat
CD209,CEACAM1,CellChat
CD8A,CEACAM5,CellChat
CEACAM1,CEACAM5,CellChat
SELE,CEACAM1,CellChat
CLEC2D,KLRB1,CellChat
CLEC2A,KLRB1,CellChat
CLEC2B,KLRB1,CellChat
CD69,KLRB1,CellChat
CLEC2L,KLRB1,CellChat
CLEC1B,KLRB1,CellChat
CNTN2,L1CAM,CellChat
CNTN2,CNTN2,CellChat
CNTN1,NRCAM,CellChat
DSC1,DSG1,CellChat
DSC1,DSG2,CellChat
DSC2,DSG1,CellChat
DSC2,DSG2,CellChat
DSG1,DSC3,CellChat
DSG2,DSC3,CellChat
EPGN,EGFR,CellChat
EFNA5,EPHB2,CellChat
EFNB1,EPHA4,CellChat
EFNB2,EPHA4,CellChat
EFNB3,EPHA4,CellChat
ESAM,ESAM,CellChat
ICAM1,ITGAL,CellChat
ICAM1,SPN,CellChat
ICAM5,CD209,CellChat
ICOSLG,ICOS,CellChat
ICOSLG,CD28,CellChat
ICOSLG,CTLA4,CellChat
ITGB2,CD226,CellChat
ITGB2,ICAM1,CellChat
ITGB2,ICAM2,CellChat
L1CAM,L1CAM,CellChat
MAG,MAG,CellChat
HLA-A,CD8A,CellChat
HLA-B,CD8A,CellChat
HLA-C,CD8A,CellChat
HLA-E,CD8A,CellChat
HLA-F,CD8A,CellChat
HLA-G,CD8A,CellChat
HLA-A,CD8B,CellChat
HLA-B,CD8B,CellChat
HLA-C,CD8B,CellChat
HLA-E,CD8B,CellChat
HLA-F,CD8B,CellChat
HLA-G,CD8B,CellChat
HLA-A,CD8B2,CellChat
HLA-B,CD8B2,CellChat
HLA-C,CD8B2,CellChat
HLA-E,CD8B2,CellChat
HLA-F,CD8B2,CellChat
HLA-G,CD8B2,CellChat
HLA-C,KIR2DL1,CellChat
HLA-C,KIR2DL2,CellChat
HLA-C,KIR2DL3,CellChat
HLA-C,KIR2DS1,CellChat
HLA-C,KIR2DS4,CellChat
HLA-G,LILRB1,CellChat
HLA-G,LILRB2,CellChat
HLA-F,KIR3DL1,CellChat
HLA-F,KIR3DL2,CellChat
HLA-B,KIR3DL2,CellChat
HLA-C,KIR3DL3,CellChat
HLA-E,KLRC1,CellChat
HLA-E,KLRC2,CellChat
HLA-A,KIR3DL1,CellChat
HLA-F,LILRB1,CellChat
HLA-E,KLRK1,CellChat
HLA-F,KIR3DS1,CellChat
ULBP1,KLRK1,CellChat
RAET1E,KLRK1,CellChat
RAET1G,KLRK1,CellChat
RAET1F,KLRK1,CellChat
HLA-DPA1,CD4,CellChat
HLA-DPB1,CD4,CellChat
HLA-DQA1,CD4,CellChat
HLA-DMA,CD4,CellChat
HLA-DMB,CD4,CellChat
HLA-DQA2,CD4,CellChat
HLA-DOA,CD4,CellChat
HLA-DOB,CD4,CellChat
HLA-DQB1,CD4,CellChat
HLA-DRA,CD4,CellChat
HLA-DRB1,CD4,CellChat
HLA-DRB3,CD4,CellChat
HLA-DRB4,CD4,CellChat
HLA-DRB5,CD4,CellChat
MPZ,MPZL1,CellChat
MPZ,MPZ,CellChat
MPZL1,MPZL1,CellChat
NCAM1,FGFR1,CellChat
NCAM1,NCAM1,CellChat
NCAM1,NCAM2,CellChat
NCAM1,L1CAM,CellChat
NCAM2,L1CAM,CellChat
NECTIN1,CADM3,CellChat
NECTIN1,CD96,CellChat
NECTIN3,PVR,CellChat
NECTIN3,TIGIT,CellChat
NECTIN2,CD226,CellChat
NECTIN2,TIGIT,CellChat
NEGR1,NEGR1,CellChat
LRRC4C,NTNG1,CellChat
LRRC4,NTNG2,CellChat
LRRC4B,PTPRF,CellChat
DLK1,NOTCH1,CellChat
DLK1,NOTCH2,CellChat
DLK1,NOTCH3,CellChat
DLK1,NOTCH4,CellChat
NRXN1,NLGN1,CellChat
NRXN1,NLGN2,CellChat
NRXN1,NLGN3,CellChat
NRXN2,NLGN1,CellChat
NRXN2,NLGN2,CellChat
NRXN2,NLGN3,CellChat
NRXN3,NLGN1,CellChat
NRXN3,NLGN2,CellChat
NRXN3,NLGN3,CellChat
CD274,PDCD1,CellChat
PDCD1LG2,PDCD1,CellChat
PECAM1,PECAM1,CellChat
PTPRM,PTPRM,CellChat
PVR,CD226,CellChat
PVR,TIGIT,CellChat
SELE,CD44,CellChat
SELE,GLG1,CellChat
SELL,CD34,CellChat
SELL,PODXL,CellChat
